INFO 2026-04-25 23:21:28,263 autoreload 4636 23236 Watching for file changes with StatReloader
INFO 2026-04-26 01:02:43,296 autoreload 20696 23740 Watching for file changes with StatReloader
INFO 2026-04-26 01:04:43,786 autoreload 20696 23740 C:\Users\PC\Desktop\projet_final\pipeline\enrollment.py changed, reloading.
INFO 2026-04-26 01:04:46,503 autoreload 13096 22832 Watching for file changes with StatReloader
INFO 2026-04-26 01:11:37,312 autoreload 1288 21908 Watching for file changes with StatReloader
INFO 2026-04-26 01:16:36,448 autoreload 1288 21908 C:\Users\PC\Desktop\projet_final\pipeline\enrollment.py changed, reloading.
INFO 2026-04-26 01:16:39,171 autoreload 19972 19060 Watching for file changes with StatReloader
INFO 2026-04-26 01:16:46,886 face_processor 19972 19060 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:16:50,268 face_processor 19972 22732 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:17:09,122 autoreload 19972 19060 C:\Users\PC\Desktop\projet_final\pipeline\enrollment.py changed, reloading.
INFO 2026-04-26 01:17:12,153 autoreload 14428 23372 Watching for file changes with StatReloader
INFO 2026-04-26 01:17:20,549 face_processor 14428 23372 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:17:22,975 face_processor 14428 24400 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:23:00,225 autoreload 5992 8736 Watching for file changes with StatReloader
INFO 2026-04-26 01:23:09,130 face_processor 5992 8736 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:23:11,505 face_processor 5992 4168 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:33:07,468 autoreload 13672 15932 Watching for file changes with StatReloader
INFO 2026-04-26 01:33:18,842 face_processor 13672 15932 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:33:22,120 face_processor 13672 4804 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:36:48,738 autoreload 13672 15932 C:\Users\PC\Desktop\projet_final\pipeline\pipeline_service.py changed, reloading.
INFO 2026-04-26 01:36:51,975 autoreload 10792 4036 Watching for file changes with StatReloader
INFO 2026-04-26 01:37:01,020 face_processor 10792 4036 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:37:05,509 face_processor 10792 21220 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:38:10,096 autoreload 10792 4036 C:\Users\PC\Desktop\projet_final\pipeline\pipeline_service.py changed, reloading.
INFO 2026-04-26 01:38:13,642 autoreload 5932 10472 Watching for file changes with StatReloader
INFO 2026-04-26 01:38:24,186 face_processor 5932 10472 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:38:27,978 attendance 5932 10472    Loaded 4 enrolled students
INFO 2026-04-26 01:38:27,978 attendance 5932 10472    Similarity threshold: 0.35
INFO 2026-04-26 01:38:27,978 attendance 5932 10472    Frame skip: every 2th frame
INFO 2026-04-26 01:45:35,924 face_processor 16440 19320 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:45:38,914 attendance 16440 19320    Loaded 4 enrolled students
INFO 2026-04-26 01:45:38,914 attendance 16440 19320    Similarity threshold: 0.35
INFO 2026-04-26 01:45:38,914 attendance 16440 19320    Frame skip: every 2th frame
INFO 2026-04-26 01:46:26,248 face_processor 24096 16176 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:46:29,193 attendance 24096 16176    Loaded 4 enrolled students
INFO 2026-04-26 01:46:29,193 attendance 24096 16176    Similarity threshold: 0.35
INFO 2026-04-26 01:46:29,193 attendance 24096 16176    Frame skip: every 2th frame
INFO 2026-04-26 01:55:05,539 face_processor 20304 18140 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:55:08,375 attendance 20304 18140    Loaded 4 enrolled students
INFO 2026-04-26 01:55:08,375 attendance 20304 18140    Similarity threshold: 0.35
INFO 2026-04-26 01:55:08,375 attendance 20304 18140    Frame skip: every 2th frame
INFO 2026-04-26 01:56:47,795 face_processor 6764 1800 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:56:50,772 attendance 6764 1800    Loaded 4 enrolled students
INFO 2026-04-26 01:56:50,772 attendance 6764 1800    Similarity threshold: 0.35
INFO 2026-04-26 01:56:50,772 attendance 6764 1800    Frame skip: every 2th frame
INFO 2026-04-26 01:59:23,297 face_processor 8016 7876 Loading ArcFace model: buffalo_l
INFO 2026-04-26 01:59:26,112 attendance 8016 7876    Loaded 4 enrolled students
INFO 2026-04-26 01:59:26,112 attendance 8016 7876    Similarity threshold: 0.35
INFO 2026-04-26 01:59:26,112 attendance 8016 7876    Frame skip: every 2th frame
INFO 2026-04-26 02:06:40,567 face_processor 19176 6352 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:06:44,096 attendance 19176 6352    Loaded 4 enrolled students
INFO 2026-04-26 02:06:44,101 attendance 19176 6352    Similarity threshold: 0.35
INFO 2026-04-26 02:06:44,102 attendance 19176 6352    Frame skip: every 2th frame
INFO 2026-04-26 02:11:49,627 face_processor 19380 9644 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:11:53,138 attendance 19380 9644    Loaded 4 enrolled students
INFO 2026-04-26 02:11:53,138 attendance 19380 9644    Similarity threshold: 0.35
INFO 2026-04-26 02:11:53,138 attendance 19380 9644    Frame skip: every 2th frame
INFO 2026-04-26 02:12:14,038 face_processor 8480 22620 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:12:16,870 attendance 8480 22620    Loaded 4 enrolled students
INFO 2026-04-26 02:12:16,870 attendance 8480 22620    Similarity threshold: 0.35
INFO 2026-04-26 02:12:16,870 attendance 8480 22620    Frame skip: every 2th frame
INFO 2026-04-26 02:14:45,634 face_processor 4920 15736 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:14:49,149 attendance 4920 15736    Loaded 4 enrolled students
INFO 2026-04-26 02:14:49,149 attendance 4920 15736    Similarity threshold: 0.35
INFO 2026-04-26 02:14:49,149 attendance 4920 15736    Frame skip: every 2th frame
INFO 2026-04-26 02:20:04,494 face_processor 17124 11340 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:20:07,868 attendance 17124 11340    Loaded 4 enrolled students
INFO 2026-04-26 02:20:07,868 attendance 17124 11340    Similarity threshold: 0.35
INFO 2026-04-26 02:20:07,868 attendance 17124 11340    Frame skip: every 2th frame
INFO 2026-04-26 02:20:33,137 face_processor 14512 17784 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:20:36,295 attendance 14512 17784    Loaded 4 enrolled students
INFO 2026-04-26 02:20:36,296 attendance 14512 17784    Similarity threshold: 0.35
INFO 2026-04-26 02:20:36,296 attendance 14512 17784    Frame skip: every 2th frame
INFO 2026-04-26 02:21:03,033 face_processor 23808 15192 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:21:06,375 attendance 23808 15192    Loaded 4 enrolled students
INFO 2026-04-26 02:21:06,375 attendance 23808 15192    Similarity threshold: 0.35
INFO 2026-04-26 02:21:06,375 attendance 23808 15192    Frame skip: every 2th frame
INFO 2026-04-26 02:22:45,059 face_processor 2356 19268 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:22:47,917 attendance 2356 19268    Loaded 4 enrolled students
INFO 2026-04-26 02:22:47,917 attendance 2356 19268    Similarity threshold: 0.35
INFO 2026-04-26 02:22:47,917 attendance 2356 19268    Frame skip: every 2th frame
INFO 2026-04-26 02:23:01,596 face_processor 22964 24500 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:23:04,530 attendance 22964 24500    Loaded 4 enrolled students
INFO 2026-04-26 02:23:04,530 attendance 22964 24500    Similarity threshold: 0.35
INFO 2026-04-26 02:23:04,530 attendance 22964 24500    Frame skip: every 2th frame
INFO 2026-04-26 02:24:01,429 face_processor 15724 23328 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:24:04,533 attendance 15724 23328    Loaded 4 enrolled students
INFO 2026-04-26 02:24:04,533 attendance 15724 23328    Similarity threshold: 0.35
INFO 2026-04-26 02:24:04,533 attendance 15724 23328    Frame skip: every 2th frame
INFO 2026-04-26 02:26:01,918 face_processor 15196 11308 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:26:04,967 attendance 15196 11308    Loaded 4 enrolled students
INFO 2026-04-26 02:26:04,967 attendance 15196 11308    Similarity threshold: 0.35
INFO 2026-04-26 02:26:04,967 attendance 15196 11308    Frame skip: every 2th frame
INFO 2026-04-26 02:26:43,740 face_processor 20196 2984 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:26:46,861 attendance 20196 2984    Loaded 4 enrolled students
INFO 2026-04-26 02:26:46,861 attendance 20196 2984    Similarity threshold: 0.35
INFO 2026-04-26 02:26:46,861 attendance 20196 2984    Frame skip: every 2th frame
INFO 2026-04-26 02:27:08,380 face_processor 11328 9752 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:27:11,292 attendance 11328 9752    Loaded 4 enrolled students
INFO 2026-04-26 02:27:11,292 attendance 11328 9752    Similarity threshold: 0.35
INFO 2026-04-26 02:27:11,292 attendance 11328 9752    Frame skip: every 2th frame
INFO 2026-04-26 02:27:35,249 face_processor 12420 20464 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:27:38,625 attendance 12420 20464    Loaded 4 enrolled students
INFO 2026-04-26 02:27:38,625 attendance 12420 20464    Similarity threshold: 0.35
INFO 2026-04-26 02:27:38,631 attendance 12420 20464    Frame skip: every 2th frame
INFO 2026-04-26 02:27:53,457 face_processor 19528 23484 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:27:56,793 attendance 19528 23484    Loaded 4 enrolled students
INFO 2026-04-26 02:27:56,795 attendance 19528 23484    Similarity threshold: 0.35
INFO 2026-04-26 02:27:56,796 attendance 19528 23484    Frame skip: every 2th frame
INFO 2026-04-26 02:28:23,238 face_processor 21172 8680 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:28:26,768 attendance 21172 8680    Loaded 4 enrolled students
INFO 2026-04-26 02:28:26,768 attendance 21172 8680    Similarity threshold: 0.35
INFO 2026-04-26 02:28:26,768 attendance 21172 8680    Frame skip: every 2th frame
INFO 2026-04-26 02:29:10,348 autoreload 17532 19420 Watching for file changes with StatReloader
INFO 2026-04-26 02:29:21,751 face_processor 17532 19420 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:29:26,798 attendance 17532 19420    Loaded 4 enrolled students
INFO 2026-04-26 02:29:26,798 attendance 17532 19420    Similarity threshold: 0.35
INFO 2026-04-26 02:29:26,798 attendance 17532 19420    Frame skip: every 2th frame
INFO 2026-04-26 02:29:42,497 basehttp 17532 24312 "GET / HTTP/1.1" 200 10791
INFO 2026-04-26 02:29:42,758 basehttp 17532 7896 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3426
INFO 2026-04-26 02:29:42,763 basehttp 17532 7896 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1793
INFO 2026-04-26 02:29:42,779 basehttp 17532 20144 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2026-04-26 02:29:42,784 basehttp 17532 4828 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3796
INFO 2026-04-26 02:29:42,784 basehttp 17532 7896 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2026-04-26 02:29:42,790 basehttp 17532 19388 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2026-04-26 02:29:42,801 basehttp 17532 7896 "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 200 59
INFO 2026-04-26 02:29:42,801 basehttp 17532 20144 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2026-04-26 02:29:42,801 basehttp 17532 4828 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2026-04-26 02:29:42,806 basehttp 17532 11232 "GET /static/rest_framework/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
INFO 2026-04-26 02:29:42,806 basehttp 17532 24312 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2026-04-26 02:29:42,827 basehttp 17532 24312 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2026-04-26 02:30:04,636 basehttp 17532 24312 "GET /?format=api HTTP/1.1" 200 10879
INFO 2026-04-26 02:30:08,689 basehttp 17532 24312 "GET /?format=json HTTP/1.1" 200 119
INFO 2026-04-26 02:30:17,050 basehttp 17532 24312 "OPTIONS /?format=api HTTP/1.1" 200 10969
WARNING 2026-04-26 02:31:34,059 log 17532 24312 Not Found: /admin/
WARNING 2026-04-26 02:31:34,063 basehttp 17532 24312 "GET /admin/ HTTP/1.1" 404 7734
WARNING 2026-04-26 02:31:36,230 log 17532 24312 Not Found: /admin/
WARNING 2026-04-26 02:31:36,230 basehttp 17532 24312 "GET /admin/ HTTP/1.1" 404 7734
WARNING 2026-04-26 02:31:43,121 log 17532 24312 Not Found: /admin/
WARNING 2026-04-26 02:31:43,121 basehttp 17532 24312 "GET /admin/ HTTP/1.1" 404 7734
ERROR 2026-04-26 02:32:10,694 log 17532 24312 Internal Server Error: /students/
Traceback (most recent call last):
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\mixins.py", line 43, in list
    return self.get_paginated_response(serializer.data)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 809, in data
    ret = super().data
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 251, in data
    self._data = self.to_representation(self.instance)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 727, in to_representation
    return [
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 728, in <listcomp>
    self.child.to_representation(item) for item in iterable
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 537, in to_representation
    for field in fields:
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 398, in _readable_fields
    for field in self.fields.values():
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 386, in fields
    for key, value in self.get_fields().items():
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 1132, in get_fields
    field_class, field_kwargs = self.build_field(
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 1278, in build_field
    return self.build_unknown_field(field_name, model_class)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 1396, in build_unknown_field
    raise ImproperlyConfigured(
django.core.exceptions.ImproperlyConfigured: Field name `id` is not valid for model `Student` in `backend.core.serializers.StudentSerializer`.
ERROR 2026-04-26 02:32:10,712 basehttp 17532 24312 "GET /students/ HTTP/1.1" 500 151756
ERROR 2026-04-26 02:32:39,170 log 17532 24312 Internal Server Error: /attendance/
Traceback (most recent call last):
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\core\handlers\base.py", line 220, in _get_response
    response = response.render()
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\template\response.py", line 114, in render
    self.content = self.rendered_content
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\response.py", line 74, in rendered_content
    ret = renderer.render(self.data, accepted_media_type, context)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\renderers.py", line 750, in render
    context = self.get_context(data, accepted_media_type, renderer_context)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\renderers.py", line 681, in get_context
    raw_data_post_form = self.get_raw_data_form(data, view, 'POST', request)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\renderers.py", line 588, in get_raw_data_form
    data = serializer.data.copy()
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 585, in data
    ret = super().data
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 255, in data
    self._data = self.get_initial()
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 435, in get_initial
    for field in self.fields.values()
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 386, in fields
    for key, value in self.get_fields().items():
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 1132, in get_fields
    field_class, field_kwargs = self.build_field(
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 1278, in build_field
    return self.build_unknown_field(field_name, model_class)
  File "C:\Users\PC\AppData\Local\Programs\Python\Python310\lib\site-packages\rest_framework\serializers.py", line 1396, in build_unknown_field
    raise ImproperlyConfigured(
django.core.exceptions.ImproperlyConfigured: Field name `id` is not valid for model `Attendance` in `backend.core.serializers.AttendanceSerializer`.
ERROR 2026-04-26 02:32:39,174 basehttp 17532 24312 "GET /attendance/ HTTP/1.1" 500 133506
INFO 2026-04-26 02:36:27,812 autoreload 17532 19420 C:\Users\PC\Desktop\projet_final\backend\core\serializers.py changed, reloading.
INFO 2026-04-26 02:36:32,094 autoreload 7416 11676 Watching for file changes with StatReloader
INFO 2026-04-26 02:36:43,566 face_processor 7416 11676 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:36:47,043 attendance 7416 11676    Loaded 4 enrolled students
INFO 2026-04-26 02:36:47,043 attendance 7416 11676    Similarity threshold: 0.35
INFO 2026-04-26 02:36:47,043 attendance 7416 11676    Frame skip: every 2th frame
INFO 2026-04-26 02:36:53,272 basehttp 7416 12460 "GET / HTTP/1.1" 200 10791
INFO 2026-04-26 02:36:58,017 basehttp 7416 12460 "GET /attendance/ HTTP/1.1" 200 16694
INFO 2026-04-26 02:40:30,735 autoreload 18908 15128 Watching for file changes with StatReloader
INFO 2026-04-26 02:40:41,348 face_processor 18908 15128 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:40:45,977 attendance 18908 15128    Loaded 4 enrolled students
INFO 2026-04-26 02:40:45,977 attendance 18908 15128    Similarity threshold: 0.35
INFO 2026-04-26 02:40:45,977 attendance 18908 15128    Frame skip: every 2th frame
INFO 2026-04-26 02:40:54,244 basehttp 18908 24188 "GET / HTTP/1.1" 200 10791
INFO 2026-04-26 02:41:06,378 basehttp 18908 24188 "GET /attendance/ HTTP/1.1" 200 16694
INFO 2026-04-26 02:42:13,323 autoreload 18908 15128 C:\Users\PC\Desktop\projet_final\backend\core\views_optimized.py changed, reloading.
INFO 2026-04-26 02:42:17,424 autoreload 5232 24412 Watching for file changes with StatReloader
INFO 2026-04-26 02:42:29,428 face_processor 5232 24412 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:42:32,736 attendance 5232 24412    Loaded 4 enrolled students
INFO 2026-04-26 02:42:32,736 attendance 5232 24412    Similarity threshold: 0.35
INFO 2026-04-26 02:42:32,736 attendance 5232 24412    Frame skip: every 2th frame
WARNING 2026-04-26 02:43:07,194 log 5232 12256 Not Found: /api/attendance/
WARNING 2026-04-26 02:43:07,194 basehttp 5232 12256 "GET /api/attendance/ HTTP/1.1" 404 7799
INFO 2026-04-26 02:43:32,278 autoreload 5232 24412 C:\Users\PC\Desktop\projet_final\backend\core\views_optimized.py changed, reloading.
INFO 2026-04-26 02:43:35,196 autoreload 22588 12688 Watching for file changes with StatReloader
INFO 2026-04-26 02:43:45,843 face_processor 22588 12688 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:43:48,801 attendance 22588 12688    Loaded 4 enrolled students
INFO 2026-04-26 02:43:48,801 attendance 22588 12688    Similarity threshold: 0.35
INFO 2026-04-26 02:43:48,801 attendance 22588 12688    Frame skip: every 2th frame
INFO 2026-04-26 02:43:54,978 basehttp 22588 13564 "GET /attendance/ HTTP/1.1" 200 16694
INFO 2026-04-26 02:44:43,940 basehttp 22588 13564 "GET /attendance/ HTTP/1.1" 200 16694
INFO 2026-04-26 02:45:42,235 basehttp 22588 15688 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2026-04-26 02:45:42,278 log 22588 15688 Not Found: /api/auth/login/
WARNING 2026-04-26 02:45:42,278 basehttp 22588 15688 "POST /api/auth/login/ HTTP/1.1" 404 7762
INFO 2026-04-26 02:46:32,652 basehttp 22588 15688 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
WARNING 2026-04-26 02:46:32,678 log 22588 15688 Not Found: /api/auth/register/
WARNING 2026-04-26 02:46:32,678 basehttp 22588 15688 "POST /api/auth/register/ HTTP/1.1" 404 7771
WARNING 2026-04-26 02:51:51,461 log 22588 24544 Not Found: /api/token/
WARNING 2026-04-26 02:51:51,461 basehttp 22588 24544 "POST /api/token/ HTTP/1.1" 404 7747
WARNING 2026-04-26 02:55:18,017 log 22588 22416 Unauthorized: /auth/login/
WARNING 2026-04-26 02:55:18,019 basehttp 22588 22416 "POST /auth/login/ HTTP/1.1" 401 31
WARNING 2026-04-26 02:55:51,029 log 22588 21396 Unauthorized: /auth/login/
WARNING 2026-04-26 02:55:51,029 basehttp 22588 21396 "POST /auth/login/ HTTP/1.1" 401 31
WARNING 2026-04-26 02:56:29,738 log 22588 16724 Bad Request: /auth/login/
WARNING 2026-04-26 02:56:29,739 basehttp 22588 16724 "POST /auth/login/ HTTP/1.1" 400 42
INFO 2026-04-26 02:58:31,125 face_processor 24484 14432 Loading ArcFace model: buffalo_l
INFO 2026-04-26 02:58:34,462 attendance 24484 14432    Loaded 4 enrolled students
INFO 2026-04-26 02:58:34,463 attendance 24484 14432    Similarity threshold: 0.35
INFO 2026-04-26 02:58:34,463 attendance 24484 14432    Frame skip: every 2th frame
INFO 2026-04-26 03:00:16,037 basehttp 22588 21576 "POST /auth/login/ HTTP/1.1" 200 578
WARNING 2026-04-26 03:03:41,375 log 22588 11736 Not Found: /api/auth/login/
WARNING 2026-04-26 03:03:41,376 basehttp 22588 11736 "POST /api/auth/login/ HTTP/1.1" 404 7762
WARNING 2026-04-26 03:12:02,936 log 22588 17076 Not Found: /api/auth/login/
WARNING 2026-04-26 03:12:02,936 basehttp 22588 17076 "POST /api/auth/login/ HTTP/1.1" 404 7762
INFO 2026-04-26 03:12:54,148 basehttp 22588 10464 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2026-04-26 03:13:03,977 log 22588 17076 Not Found: /api/auth/login/
WARNING 2026-04-26 03:13:03,977 basehttp 22588 17076 "POST /api/auth/login/ HTTP/1.1" 404 7762
INFO 2026-04-26 11:55:33,265 basehttp 22588 3268 "GET / HTTP/1.1" 200 10791
INFO 2026-04-26 11:55:42,604 basehttp 22588 5692 "OPTIONS /auth/login/ HTTP/1.1" 200 0
WARNING 2026-04-26 11:55:43,213 log 22588 5692 Unauthorized: /auth/login/
WARNING 2026-04-26 11:55:43,213 basehttp 22588 5692 "POST /auth/login/ HTTP/1.1" 401 31
WARNING 2026-04-26 11:55:45,867 log 22588 5692 Unauthorized: /auth/login/
WARNING 2026-04-26 11:55:45,867 basehttp 22588 5692 "POST /auth/login/ HTTP/1.1" 401 31
INFO 2026-04-26 11:56:12,691 basehttp 22588 5692 "OPTIONS /auth/register/ HTTP/1.1" 200 0
INFO 2026-04-26 11:56:13,339 basehttp 22588 5692 "POST /auth/register/ HTTP/1.1" 201 575
INFO 2026-04-26 11:56:13,435 basehttp 22588 228 "OPTIONS /attendance/stats/ HTTP/1.1" 200 0
INFO 2026-04-26 11:56:13,435 basehttp 22588 5692 "OPTIONS /attendance/stats/ HTTP/1.1" 200 0
